# Genetic map for Maize MAGIC from Dell'Acqua et al (2015) doi:10.1186/s13059-015-0716-z
# nrow 41324
# ncol 3
Marker,Chr,cM
PZE.106027627,6,16.1384069768155
SYN4544,6,16.1384094385521
PZE.106027686,6,16.1384134938058
PZE.106027700,6,16.1384586225278
SYN4547,6,16.1385148925117
SYN4545,6,16.1385150087195
PZE.106027757,6,16.1385172941408
PZE.106027786,6,16.1385407120285
PZE.106027783,6,16.138541311768
PUT.163a.18166160.1279,6,16.1386416445672
PZE.106027807,6,16.1386434424498
SYN26484,6,16.138643860531
PZE.106027816,6,16.1386457265354
PZE.106027828,6,16.1387689776621
SYN37091,6,16.138830124369
PZE.106027845,6,16.1388355968243
PZE.106027913,6,16.138958799865
PZE.106027922,6,16.13901086633
PZE.106027935,6,16.1390866806062
PZE.106027994,6,16.1392429133941
PZE.106028114,6,16.1395715452201
PZE.106028261,6,16.140053357708
PZE.106028501,6,16.1408557075431
PZE.106028566,6,16.1411943880098
SYN37864,6,16.1413117940147
SYN37863,6,16.1413118327507
PZE.106028590,6,16.1413124525259
PZE.106028591,6,16.1413130910013
SYN37858,6,16.1413207366772
PZE.106028614,6,16.1413532922429
PZE.106028615,6,16.1413533430003
PZE.106028619,6,16.1413547054373
PZE.106028794,6,16.1420620680348
PZE.106028803,6,16.142065052039
PZE.106028804,6,16.1420656905144
PZE.106028808,6,16.1420664251618
PZE.106028811,6,16.1420665373625
SYN12010,6,16.1420840620423
SYN12012,6,16.142091901398
PZE.106028874,6,16.1421447011746
PZE.106028875,6,16.1421447505964
PZE.106028878,6,16.1421687495234
PZE.106028949,6,16.1423705170931
PZE.106028958,6,16.1423757143895
PZE.106028959,6,16.1423762393285
PZE.106029023,6,16.1426539026534
PZE.106029085,6,16.1427279484329
PZE.106029088,6,16.1427283064065
PZE.106029095,6,16.1427286162942
PZE.106029368,6,16.1431381581778
PZE.106029431,6,16.1432107266482
PZE.106029434,6,16.1432108642276
PZE.106029437,6,16.1432156367642
PZE.106029481,6,16.1432993358106
PZE.106029488,6,16.1432998847926
PZE.106029504,6,16.1433495923715
PZE.106029802,6,16.1441072609517
PZE.106029864,6,16.1444790913806
PZE.106029942,6,16.1447868071272
PZE.106029958,6,16.1448290947673
PZE.106029966,6,16.1448308018208
PZE.106029967,6,16.1448308365495
PZE.106029972,6,16.1448314229317
PZE.106030011,6,16.144869641961
PZE.106030023,6,16.1448704741162
PZE.106030041,6,16.1449046592634
PZE.106030092,6,16.1449666367897
PZE.106030113,6,16.1450006042141
PZE.106030130,6,16.1450147655446
PZE.106030145,6,16.1450702968738
PZE.106030154,6,16.1450707857483
PZE.106030188,6,16.1450720613633
PZE.106030203,6,16.1450739246963
PZE.106030218,6,16.1450748102803
PZE.106030267,6,16.1453588022587
PZE.106030275,6,16.1453592470543
SYN21029,6,16.1453594687842
PZE.106030280,6,16.1453595101916
PZE.106030282,6,16.1453598040506
SYN21028,6,16.1453614656894
PZE.106030284,6,16.1453626544825
PZE.106030285,6,16.1453626892113
PZE.106030291,6,16.1453645886087
PZE.106030293,6,16.1453648677748
PZE.106030355,6,16.1456511812389
PZE.106030393,6,16.1457160986905
PZE.106030396,6,16.1457174531132
PZE.106030415,6,16.1458776075825
SYN34347,6,16.1458777732121
PZE.106030445,6,16.1459329398891
PZE.106030473,6,16.146025894157
PZE.106030481,6,16.146026481875
PZE.106030546,6,16.146209048433
PZE.106030559,6,16.1462813457517
PZE.106030560,6,16.1462815140527
PZE.106030562,6,16.1462816022104
PZE.106030573,6,16.1462825519091
PZE.106030686,6,16.1466248655412
SYN11482,6,16.1466377405708
PZE.106030763,6,16.1466698874054
PZE.106030809,6,16.146743855713
PZE.106030890,6,16.1470220760342
PZE.106030916,6,16.1470232354414
PZE.106030975,6,16.1474608341772
PZE.106031032,6,16.1474822217666
PZE.106031057,6,16.1475226113451
PZE.106031058,6,16.1475226460738
PZE.106031076,6,16.1475315540075
PZE.106031080,6,16.1475326599858
PZE.106031091,6,16.1475347276843
PZE.106031110,6,16.1475355785396
SYN35571,6,16.1475463070631
SYN35570,6,16.1475464526568
SYN35574,6,16.147549994993
SYN35572,6,16.1475502006943
PZE.106031200,6,16.1475503569739
SYN35577,6,16.1475890127844
PZE.106031222,6,16.1476384224972
PZE.106031248,6,16.1477108988028
PZE.106031257,6,16.1477165769593
PZE.106031323,6,16.1481188311407
PUT.163a.78091466.4241,6,16.148933653953
PUT.163a.78091466.4240,6,16.1489336579602
PZE.106031628,6,16.1489372430395
PZE.106031629,6,16.1489374033262
PZE.106031665,6,16.1489787305819
PZE.106031670,6,16.149079959651
PZE.106031671,6,16.1490950893803
PZE.106031691,6,16.1491085654851
PZE.106031694,6,16.149111367831
PZE.106031723,6,16.1491598745954
PZE.106031833,6,16.1496763103475
PZE.106031841,6,16.1496789417209
SYN34792,6,16.1496802680934
PZE.106031900,6,16.1498565233624
PUT.163a.4174541.2030,6,16.1498627585152
PZE.106031939,6,16.1498650158863
PZE.106031940,6,16.1498677340817
PZE.106031962,6,16.1499372664548
PZE.106031975,6,16.2492185617785
PZE.106031979,6,16.2492223282376
PZE.106031985,6,16.2492267493874
PZE.106032138,6,16.2495110123538
PZE.106032161,6,16.2495588418788
SYN14654,6,16.249611532548
PZE.106032302,6,16.2497820158468
PZE.106032324,6,16.2498178237142
PZE.106032374,6,16.2499964416106
PZE.106032433,6,16.3459199877462
PZE.106032435,6,16.3459212191211
PZE.106032472,6,16.3459231956682
PZE.106032478,6,16.3459236031645
PZE.106032531,6,16.3460654359739
PZE.106032535,6,16.3460731657078
PUT.163a.78113898.4320,6,16.3460737369642
PZE.106032536,6,16.3460740657539
PUT.163a.17932440.1212,6,16.3460750584706
PZE.106032634,6,16.3462174930034
SYN34942,6,16.3463579801866
SYN34941,6,16.346363621661
PZE.106032688,6,16.3463641167499
PZE.106032753,6,16.3463681206225
PZE.106032754,6,16.3463681472812
PZE.106032764,6,16.3464015886311
PZE.106032873,6,16.3468979901346
PZE.106032882,6,16.3468994703234
PZE.106032895,6,16.346969983675
PZE.106032910,6,16.3469859763154
PZE.106032919,6,16.3469863000274
PZE.106032920,6,16.3469864155481
PZE.106032929,6,16.3469867570325
PZE.106032930,6,16.3469867849606
PZE.106032976,6,16.3470578429099
PZE.106032980,6,16.3472152011989
PZE.106033015,6,16.347310226528
PZE.106033016,6,16.3473103268153
PZE.106033024,6,16.3473105591262
PZE.106033061,6,16.3474387274824
PZE.106033068,6,16.3474389052067
PZE.106033096,6,16.3475524113152
PZE.106033097,6,16.3475525027162
PZE.106033098,6,16.3475525839616
PZE.106033107,6,16.3475528581646
PZE.106033204,6,16.3478091022066
PZE.106033250,6,16.3479151477065
PZE.106033251,6,16.3479153330474
PZE.106033269,6,16.3479166494761
PZE.106033292,6,16.347954159441
SYN36744,6,16.3479588132765
SYN36745,6,16.3479588221627
PZE.106033370,6,16.3479737662303
PZE.106033477,6,16.34854679099
PZE.106033497,6,16.3488621308722
PZE.106033525,6,16.3492981442266
PZE.106033541,6,16.3493507569414
PZE.106033543,6,16.3493518372507
PZE.106033596,6,16.3499290804217
SYN13001,6,16.4496950554191
PZE.106033608,6,16.449695516093
PZE.106033678,6,16.4498343029527
SYN2644,6,16.4498542473466
SYN11615,6,16.4499587494401
SYN11613,6,16.4499616046055
PZE.106033868,6,16.7999942356391
SYNGENTA0813,6,17.1437641951466
PZE.106033899,6,17.1437686395712
PZE.106033910,6,17.1440355952735
PZE.106033911,6,17.1440358768404
PZE.106033950,6,17.1449112335423
SYN14126,6,17.1449273001803
PZE.106033954,6,17.1449354526237
SYN14127,6,17.1449465160353
PZE.106033959,6,17.1449551146539
PZE.106033960,6,17.1449556777876
PZE.106033961,6,17.1449562495849
PZE.106033965,6,17.1449569296772
PZE.106033983,6,17.1450863897859
PZE.106033992,6,17.1452947882458
PZE.106033993,6,17.1452954076928
PZE.106033997,6,17.1452965252967
PZE.106034019,6,17.1453063411505
PZE.106034024,6,17.1453078139617
PZE.106034115,6,17.1471036083851
PZE.106034125,6,17.1471791895929
PZE.106034143,6,17.1472858514499
PZE.106034173,6,17.1473747529359
SYN22586,6,17.147472972119
SYN22589,6,17.1478616123531
SYN22590,6,17.1478623920767
PZE.106034213,6,17.1479140184427
SYN24724,6,17.1480781372656
SYN24725,6,17.1480781762517
PZE.106034368,6,17.1499998917051
PZE.106034369,6,17.2488819666009
PZE.106034370,6,17.2488842367854
PZE.106034377,6,17.2488910399957
PZE.106034380,6,17.248891788973
PZE.106034393,6,17.2488931425169
PZE.106034422,6,17.2488959634199
PZE.106034471,6,17.2490301502888
PZE.106034508,6,17.2491246474804
PZE.106034553,6,17.2492600239014
PZE.106034571,6,17.2492778794221
PZE.106034594,6,17.2492889354038
SYN2634,6,17.2492990637307
SYN2632,6,17.2492995850776
PZE.106034609,6,17.2493044583252
SYN12919,6,17.2494345625336
PZE.106034637,6,17.2494377872969
ZM013982.0467,6,17.2494394455718
PZE.106034692,6,17.2498308571863
PZE.106034708,6,17.2498619152673
SYN30015,6,17.2498668264534
PZE.106034718,6,17.2498671532131
PZE.106034719,6,17.2498692361532
PZE.106034767,6,17.3992276094455
PZE.106034829,6,17.3993607650538
PZE.106034832,6,17.3993612910213
PZA00543.12,6,17.3994924979931
SYN29139,6,17.3995076889567
SYN29140,6,17.3995097015128
SYN29135,6,17.3995191360546
SYN29138,6,17.3995336604275
SYN29137,6,17.3995337754829
SYN29136,6,17.3995341133439
PZE.106035034,6,17.5482038262528
PZE.106035079,6,17.5482921303352
PZB00645.1,6,17.5482938932411
PZE.106035116,6,17.5483832727502
SYN3722,6,17.5493675859312
PZE.106035359,6,17.5493687569915
PZE.106035361,6,17.5493716115638
PZE.106035365,6,17.5493726220318
SYN3721,6,17.5493759890558
PZE.106035421,6,17.549521749074
PZE.106035454,6,17.5496275974082
PZE.106035699,6,17.9419406836155
SYN33234,6,17.9419437623826
PZA03069.4,6,17.9419446770545
PZA03069.8,6,17.9419450636685
ZM013874.0376,6,17.9431264474154
PZE.106035912,6,17.9431342692754
PZE.106035842,6,17.9431762734651
PZE.106035831,6,17.9431791447807
PZE.106035812,6,17.9431890034361
PZE.106035943,6,17.9441896357385
PZE.106035972,6,17.9446323416985
PZE.106035973,6,17.944632473713
PZE.106036013,6,17.9447501646527
PZE.106036046,6,17.9449786912072
PZE.106036054,6,17.9450055891645
PZE.106036055,6,17.945005914486
PZE.106036093,6,17.9452854316467
PZE.106036120,6,17.9457646537644
PZE.106036131,6,17.945769981493
PZE.106036132,6,17.9457701229371
PZE.106036137,6,17.945782928345
PZE.106036240,6,17.9460402340636
PZE.106036246,6,17.9460506254918
PZE.106036249,6,17.9460524124026
PZE.106036301,6,17.9464897717747
PZE.106036302,6,17.9464898943596
PZE.106036314,6,17.9465127988779
PZE.106036364,6,17.9470577029314
PZE.106036459,6,17.9478832179802
PZE.106036503,6,17.9481355212916
PZE.106036513,6,17.9481399626371
PZE.106036526,6,17.9481597742439
PZE.106036717,6,17.9492664849235
PZE.106036718,6,17.9492666310825
PZE.106036775,6,17.9493022231386
PZE.106036872,6,17.9499846061646
PZE.106036875,6,17.9499878688091
PZE.106036879,6,17.949999806693
PZE.106036880,6,18.6671256412227
PZE.106036895,6,18.6671304423945
PZE.106036904,6,18.6671341193483
PZE.106037023,6,18.6680712945613
PZE.106037024,6,18.668071666483
PZE.106037037,6,18.6680978277977
PZE.106037049,6,18.6690347325222
PZE.106037122,6,18.6714971757783
PZE.106037197,6,18.671579598712
PZE.106037198,6,18.6715800889725
PZE.106037243,6,18.6716152440316
ZM008612.0364,6,18.6716185575163
PZE.106037314,6,18.6716590716299
PZE.106037346,6,18.6733388985226
PZE.106037409,6,18.6734298249402
PZE.106037482,6,18.6742441476336
PZE.106037603,6,18.6750330359503
PZE.106037681,6,18.6765897567405
PZB01009.2,6,18.6766097306296
PZE.106037746,6,18.6773696259546
PZE.106037747,6,18.6773754414585
PZE.106037761,6,18.6785239527588
PZE.106037792,6,18.67874379233
PZE.106037845,6,18.6794942881778
PZE.106037900,6,18.6797967620018
PZE.106037935,6,18.6798396767013
PZE.106038001,6,18.6804971075814
PZA00006.16,6,18.6804998631835
PZE.106038208,6,18.6811500923059
PZE.106038186,6,18.6811575053828
PZE.106038182,6,18.6811580632654
PZE.106038162,6,18.681171917351
PZE.106038110,6,18.6812139445099
PZE.106038467,6,18.6829588408051
PZE.106038471,6,18.6829841652958
PZE.106038478,6,18.6830465382655
PZE.106038498,6,18.6830636720248
PZE.106038518,6,18.6831127656971
PZE.106038617,6,18.6836222477917
PZE.106038725,6,18.6847074985817
PZE.106038764,6,18.684939467874
SYNGENTA16937,6,18.6849408710333
SYN12837,6,18.6877876954284
SYN12838,6,18.6878105517111
SYN26809,6,18.6891269603278
PZE.106038946,6,18.6902170038368
PZE.106038947,6,18.6902181196021
PZE.106038950,6,18.6902216359533
PZE.106038973,6,18.6902287362778
SYN35537,6,18.6902444161611
SYN35532,6,18.6902457432456
SYN35535,6,18.690247290102
SYN35539,6,18.6902478226263
SYN35538,6,18.6902486848086
SYN35533,6,18.6902494455576
PZE.106039028,6,18.6902945748821
PZE.106039072,6,18.6912043377708
SYN21273,6,18.6917714846437
SYN21283,6,18.691773690816
SYN21278,6,18.6917787202125
SYN21279,6,18.6917787455708
PZE.106039243,6,18.6926860402515
PZE.106039263,6,18.6934622832284
PZE.106039277,6,18.6935236165077
PZE.106039362,6,18.6951548737997
PZE.106039364,6,18.6951563276757
SYN26562,6,18.6958181539948
PZE.106039480,6,18.6960759972076
PZE.106039538,6,18.6965050427688
PZE.106039543,6,18.696510156693
PZE.106039739,6,18.6999892058162
SYN11970,6,18.699999382948
SYN11974,6,19.8976431377996
SYN11969,6,19.8976441366416
SYN11972,6,19.8976558662863
SYN11971,6,19.8976585523614
PZE.106039759,6,19.8976666645782
SYN21081,6,19.8980009392039
PZE.106039805,6,19.8980257887733
PZE.106039871,6,19.8985895945926
PZE.106039873,6,19.898862332452
PZE.106039880,6,19.8990714413759
PZE.106039882,6,19.8990724267201
PZE.106039942,6,19.8993969153937
PZE.106039945,6,19.8994407159655
PZE.106039947,6,19.8994750815296
PZE.106040109,6,19.899941027828
PZE.106040093,6,19.8999978538395
PZE.106040089,6,21.2440106281661
PZE.106039999,6,21.2441035266065
PZE.106040279,6,21.2465428023034
PZE.106040387,6,21.2465990704882
PUT.163a.21390480.1528,6,21.2479194982312
SYN27726,6,21.247921010004
PZE.106040682,6,21.2486844401655
PZE.106040697,6,21.2489332930911
SYN15848,6,21.2497825012429
SYN30453,6,21.8470234391885
PZE.106040994,6,21.8481355935391
PZE.106041093,6,21.8485208315083
PZE.106041140,6,21.9478101356167
PZE.106041148,6,21.9478109259409
PZE.106041163,6,21.9478140480483
PZE.106041244,6,21.9480268335982
PZE.106041256,6,21.9480306578532
PZE.106041382,6,21.9486585508713
PZE.106041437,6,21.9487461669138
PZE.106041438,6,21.9487479467763
PZE.106041442,6,21.9487488786186
PZE.106041604,6,21.9491114763343
PZE.106041635,6,21.949150323057
PZE.106041645,6,21.9491553164693
PZE.106041707,6,21.9493460415222
PZE.106041740,6,21.949380259514
PZE.106041751,6,21.9494040443548
PZE.106041752,6,21.9494050872344
PZE.106041753,6,21.9494051100951
PZE.106041765,6,21.9494158905097
PZE.106041792,6,21.9495027771896
PZE.106041836,6,21.9495666225431
PZE.106041850,6,21.9495686963278
PZE.106041852,6,21.949569118705
PZE.106041880,6,21.9495766616205
PZE.106042050,6,21.9498497665457
PZE.106042027,6,21.9498578330783
SYN26240,6,21.9499291168417
PZE.106042198,6,21.9499404753034
PZE.106042213,6,21.9499418175483
PZE.106042232,6,21.9499439207252
SYN25724,6,22.0994860310868
PZE.106042589,6,22.0994921872871
PZE.106042592,6,22.0994974383069
PZE.106042764,6,22.2499105313755
PZE.106042786,6,22.2499196247962
PZE.106042795,6,22.2499207726196
SYN11565,6,22.2499225981129
SYN11566,6,22.6495903634499
PZE.106042934,6,22.6499843202973
SYN11803,6,23.2956568178623
PZE.106043086,6,23.2976964501242
PZE.106043091,6,23.2976982317056
PZE.106043108,6,23.2981686178944
PZE.106043119,6,23.2982074438408
PZE.106043125,6,23.298241126863
SYN32678,6,23.2982769881468
PZE.106043129,6,23.2982830149024
PUT.163a.16919742.1037,6,23.2983253135407
SYN32683,6,23.2983310201684
SYN32685,6,23.2983816838877
SYN32684,6,23.2983817047656
PZE.106043252,6,23.2996380954125
PZE.106043261,6,23.2997078902533
PZE.106043298,6,23.2998177915522
PZE.106043303,6,23.2998196705638
PZE.106043310,6,23.2998281957089
PZE.106043314,6,23.2998298311448
PZE.106043354,6,23.2999487238621
PZE.106043389,6,23.7490054835082
SYN2956,6,23.7494153565044
SYN2955,6,23.7494204090087
SYN2959,6,23.7494213320162
PZE.106043499,6,23.7494422535184
SYN2958,6,23.7494431669112
ZM013153.0344,6,23.9988494556344
SYN2967,6,23.9990011865504
PZE.106044414,6,23.9990012955468
PZE.106044743,6,24.2485671001013
SYN21797,6,24.2485714558781
PZE.106044782,6,24.248680271005
PZE.106044783,6,24.2486804031584
PZE.106044784,6,24.2486805353119
PZE.106044809,6,24.2486969355514
PZE.106044810,6,24.2486970465603
PZE.106044976,6,24.2499853124688
PZE.106045021,6,24.4992356375929
PZE.106045024,6,24.4992417955584
PZE.106045052,6,24.4994378359839
PZE.106045060,6,24.4994397779696
PZE.106045064,6,24.4994430611639
PZE.106045079,6,24.499454101761
PZE.106045097,6,24.4994875529257
SYN29005,6,24.4998216666896
PZE.106045209,6,24.4999629863324
PZE.106045280,6,24.6999049495541
PZE.106045480,6,24.9497751655232
PZE.106045409,6,24.9497818755077
PZE.106045568,6,24.9499459306817
PZE.106045624,6,25.1987607322032
PZE.106045763,6,25.1993497971853
PZE.106045904,6,26.1494329115532
SYN4233,6,26.1494413040247
SYN4237,6,26.1494519437693
SYN4234,6,26.1494545987337
PZE.106045971,6,26.1495234687071
PZE.106046027,6,26.1497304564873
PZE.106046093,6,27.0499443411139
PZE.106046094,6,27.0499557571147
PZE.106046102,6,27.049993741434
SYN3678,6,27.1498624098649
SYN3675,6,27.1498660384344
SYN3677,6,27.1498661491188
SYNGENTA16455,6,27.7935768298254
SYNGENTA16460,6,27.7935784561095
SYN12572,6,27.7936054645212
PZE.106046238,6,27.793788945652
PZE.106046380,6,27.794312131986
SYN32723,6,27.7951858900576
PZE.106046407,6,27.7952008290223
PZE.106046440,6,27.7957856931873
PZE.106046449,6,27.795787453875
PZE.106046456,6,27.7957969360519
PZE.106046459,6,27.7958066870361
SYN24469,6,27.7958363297591
PZE.106046465,6,27.7958364776031
SYN24470,6,27.7958456170507
PZE.106046532,6,27.7974850256251
PZE.106046688,6,27.7984461931047
PZE.106047051,6,27.799969214846
PZE.106047133,6,28.6471807471941
PZE.106047144,6,28.6471856871359
PZE.106047147,6,28.6471868432925
PZE.106047388,6,28.6481415395954
PZE.106047470,6,28.6481950556314
PZE.106047590,6,28.6483473179506
PZE.106047652,6,28.6499947797778
PZE.106047663,6,29.0978713969681
PZE.106047668,6,29.0979645657516
PZE.106047802,6,29.0980623634379
PZE.106047841,6,29.0980749902356
SYN22316,6,29.0980767208822
PZE.106048055,6,29.0988606299566
SYN4037,6,29.0988627759584
SYN4036,6,29.0988627990337
PZE.106048045,6,29.0989070435912
SYN4033,6,29.0989102833617
PZE.106048011,6,29.0989422795562
PZE.106048002,6,29.0989513019939
PZE.106048061,6,29.0994679853862
SYN13504,6,29.0994866855998
SYN13506,6,29.0994875763059
PZE.106048118,6,29.0994974709894
SYN13503,6,29.0994977063574
SYN13507,6,29.0996937493906
PZE.106048326,6,29.0999031253252
PZE.106048351,6,29.0999885638872
PZE.106048505,6,29.4484896729135
PZE.106048524,6,29.4484968430695
PZE.106048558,6,29.448958562531
SYN3504,6,29.4493205000011
SYN3489,6,29.4493229436417
SYN3492,6,29.4493794474718
SYN3490,6,29.4493823019584
SYN3499,6,29.4493836988349
SYN3503,6,29.4493889076477
SYN3502,6,29.4493894792596
SYN3497,6,29.449389525703
SYN3491,6,29.4493905939027
PZE.106048775,6,29.7493903527066
PZE.106048958,6,29.749721535738
PZE.106048953,6,29.7497232165289
PZE.106048944,6,29.7497241241559
ZM012949.0478,6,29.7497251754142
SYN22089,6,29.9997747123738
SYN22087,6,29.9997973342599
SYN22086,6,29.9998328000648
PZE.106049203,6,30.2493388992754
PZE.106049264,6,30.2497488457237
PZE.106049277,6,30.2497563444191
PZE.106049278,6,30.2497564459243
PZE.106049341,6,30.2498993449221
PZE.106049462,6,30.7489903038443
PZE.106049549,6,30.7492074040578
PZE.106049550,6,30.7492077830823
PZE.106049618,6,30.7492646216051
PZE.106049631,6,30.7497645448906
PZE.106049634,6,30.7497649188615
PZE.106049655,6,31.1452913964941
PZE.106049700,6,31.1454552292472
PZE.106049717,6,31.1455027617611
PZE.106049720,6,31.145503129332
PZE.106049782,6,31.1467039435855
PZE.106049852,6,31.1472384436476
PZE.106049999,6,31.1492583337692
SYN3641,6,31.1492602315539
PZE.106049963,6,31.1492722655063
PZE.106049962,6,31.1492728807881
PZE.106049961,6,31.149273320275
PZE.106049960,6,31.1492734081724
PZE.106049958,6,31.1492745548339
PZE.106049946,6,31.1492762049077
PZE.106049940,6,31.1492818463223
PZE.106050053,6,31.1497286847145
PZE.106050056,6,31.1497298992967
PZE.106050075,6,31.1499656161373
PZE.106050078,6,31.1499715651928
PZE.106050102,6,31.1499918734863
PZE.106050109,6,31.1499932638633
PZE.106050123,6,31.1499962244074
PZE.106050202,6,31.2498876627501
PZE.106050222,6,31.2498888932618
PZE.106050233,6,31.249889504034
PZE.106050301,6,31.2499049845688
PZE.106050360,6,31.2499262370504
