# Physical map for Maize MAGIC from Dell'acqua et al (2015) doi:10.1186/s13059-015-0716-z
# nrow 41325
# ncol 3
marker,chr,pos_cM
SYN1421,5,58.558556
SYN1427,5,58.560154
SYN1426,5,58.561257
SYN1430,5,58.630316
SYN1431,5,58.630459
PZA.001804001,5,58.63103
SYNGENTA1377,5,58.631692
SYNGENTA1380,5,58.631965
SYN1420,5,58.634272
SYN1424,5,58.634665
SYN1416,5,58.635701
SYN1423,5,58.636171
PZE.105059809,5,58.73427
SYN24318,5,58.78188
SYN24320,5,58.782238
SYN34514,5,59.068582
SYN34517,5,59.068583
SYN34507,5,59.068813
SYN34506,5,59.070431
PZE.105060093,5,59.073622
SYN34516,5,59.080581
PZE.105060180,5,59.171533
PZE.105060203,5,59.296936
PZA.000222007,5,59.300166
PZA00222.5,5,59.30022
SYN1693,5,59.320101
SYN1696,5,59.324565
SYN1703,5,59.334561
SYN1698,5,59.338073
SYN1695,5,59.377814
PZE.105060352,5,59.452122
PZE.105060371,5,59.457419
PZE.105060407,5,59.459232
PZE.105060466,5,59.489983
SYN27543,5,59.497197
PZE.105060590,5,59.500354
PZE.105060591,5,59.500405
PZE.105060615,5,59.635512
ZM013514.0174,5,59.74866
SYN31483,5,59.835795
SYN31484,5,59.839016
SYN6481,5,60.003266
PZE.105061132,5,60.006459
PZE.105061154,5,60.007556
SYN6478,5,60.02383
SYN6476,5,60.023926
SYN6477,5,60.024178
SYN6475,5,60.02431
PZA03451.7,5,60.03099
PZA03451.6,5,60.031169
SYN6480,5,60.060571
PZE.105061223,5,60.100766
PZE.105061329,5,60.159942
PZE.105061334,5,60.160031
PZE.105061350,5,60.161935
PZE.105061373,5,60.165807
PZE.105061419,5,60.273963
PZE.105061420,5,60.273994
PZE.105061527,5,60.457213
PZE.105061524,5,60.458425
PZE.105061570,5,60.549481
PZE.105061595,5,60.56636
PZE.105061605,5,60.567283
PZE.105061606,5,60.567329
PZE.105061612,5,60.624371
SYN8685,5,60.630196
PZE.105061645,5,60.699313
PZA02676.2,5,60.802729
PZE.105061693,5,60.803231
PZE.105061722,5,60.808734
PZE.105061723,5,60.810406
PZE.105061749,5,60.827846
PZB01271.1,5,60.834938
PZE.105061796,5,60.83787
PZE.105061800,5,60.838288
PZE.105061842,5,60.955627
PZE.105061880,5,61.021662
SYN35826,5,61.022092
SYN35839,5,61.022212
SYN35838,5,61.022217
SYN35825,5,61.022633
SYN35833,5,61.024594
PZE.105061963,5,61.027337
SYN35836,5,61.029189
SYN35832,5,61.029199
SYN35824,5,61.029892
SYN36249,5,61.101489
PZA03426.1,5,61.101841
PZE.105062067,5,61.107018
PZE.105062096,5,61.135167
PZE.105062122,5,61.255292
PZE.105062126,5,61.257236
PZE.105062148,5,61.382176
PZE.105062183,5,61.457286
PZE.105062191,5,61.457534
PZB.001115003,5,61.7003
SYN30091,5,61.700656
PZE.105062522,5,61.702368
SYN30092,5,61.724819
SYN30094,5,61.726127
PZE.105062580,5,61.728211
PZE.105062629,5,61.828994
PZE.105062787,5,62.056237
PZE.105062830,5,62.132969
PZE.105062847,5,62.137457
PZE.105062859,5,62.13842
PZE.105062863,5,62.140429
PZE.105062875,5,62.142636
PZE.105062916,5,62.224332
PZE.105062945,5,62.229361
PZA03494.1,5,62.230555
PZE.105062976,5,62.231214
PZE.105063013,5,62.234668
PZE.105063037,5,62.300613
PZE.105063092,5,62.625995
PZE.105063137,5,62.632537
PZE.105063224,5,62.724726
SYN1318,5,62.784506
SYN1319,5,62.784862
PZE.105063310,5,62.849979
PZE.105063329,5,62.852024
PZE.105063360,5,62.948062
PZE.105063383,5,62.991522
PZE.105063385,5,62.991945
PZE.105063545,5,63.15168
PZE.105063546,5,63.151723
PZE.105063649,5,63.354489
PZE.105063667,5,63.4038
PZE.105063758,5,63.593765
PZE.105063750,5,63.594106
PZE.105063794,5,63.64956
PZE.105063809,5,63.663002
PZE.105063898,5,63.738601
PZE.105063899,5,63.74121
PZE.105063947,5,63.828156
SYN26864,5,64.134194
SYN26860,5,64.137463
SYN26869,5,64.144456
SYN26862,5,64.144541
SYN26871,5,64.146212
SYN26870,5,64.146216
SYN26865,5,64.146365
SYN26867,5,64.146465
PZB00232.1,5,64.146745
SYN26866,5,64.147065
SYN26868,5,64.147162
PZB02023.1,5,64.147505
SYN26861,5,64.148385
SYN39259,5,64.279009
PZE.105064147,5,64.349456
PZE.105064153,5,64.358032
PZE.105064188,5,64.434572
PZE.105064192,5,64.436941
PZE.105064193,5,64.437043
PZE.105064214,5,64.504654
PZE.105064219,5,64.568891
PZE.105064221,5,64.569999
PZE.105064242,5,64.598948
PZE.105064257,5,64.65039
PZE.105064270,5,64.709302
PZE.105064333,5,64.79463
PZE.105064334,5,64.794859
PZE.105064348,5,64.796736
PZE.105064349,5,64.79677
PZE.105064367,5,64.800127
PZE.105064380,5,64.803089
SYN35404,5,65.140926
SYN35403,5,65.141106
SYN35413,5,65.141196
SYN35414,5,65.141238
PZE.105064478,5,65.142593
SYN35412,5,65.143913
SYN35422,5,65.150965
SYN35417,5,65.151557
PZE.105064517,5,65.152159
SYN35406,5,65.153314
SYN35407,5,65.153815
SYN35415,5,65.231036
SYN35408,5,65.231926
PZE.105064553,5,65.236145
SYN35409,5,65.237185
PZE.105064569,5,65.239847
PZE.105064570,5,65.240753
SYN26622,5,65.252215
SYN32247,5,65.445304
SYN32244,5,65.446764
ZM013263.0803,5,65.446875
SYN32251,5,65.44716
SYN32246,5,65.448061
SYN32249,5,65.448796
SYN32248,5,65.448913
SYN32243,5,65.449183
SYN32242,5,65.449251
PZE.105064684,5,65.449665
ZM013904.0312,5,65.486533
PZE.105064895,5,65.968204
PZE.105064896,5,65.969348
PZE.105064915,5,65.984531
PZE.105065011,5,66.060219
PZE.105065013,5,66.063447
PZE.105065019,5,66.066734
PZE.105065040,5,66.102879
PZE.105065076,5,66.139666
PZE.105065158,5,66.364327
SYN2172,5,66.452376
PUT.163a.28986827.1723,5,66.453346
SYN2169,5,66.460507
SYN2166,5,66.461731
SYN2171,5,66.46333
SYN2168,5,66.469657
PZA00626.4,5,66.860457
PZA00626.3,5,66.860523
SYN39108,5,66.861981
PZE.105065379,5,66.863002
PZE.105065671,5,67.431013
PZE.105065678,5,67.431617
PZE.105065758,5,67.532874
PZE.105065765,5,67.533061
PZE.105065789,5,67.533864
PZE.105065790,5,67.533887
PZE.105065855,5,67.659323
PZE.105065918,5,67.696964
PZE.105065930,5,67.699725
PZA03356.1,5,67.700704
PZE.105065968,5,67.743111
PZE.105065972,5,67.74385
PZE.105065975,5,67.746487
PZE.105066002,5,67.912811
PZE.105066030,5,67.913334
PZE.105066407,5,68.417877
SYN38041,5,68.425913
SYN38053,5,68.426051
SYN38052,5,68.427491
SYN38043,5,68.429964
SYN38042,5,68.431267
PZE.105066316,5,68.433853
SYN38058,5,68.455563
SYN38060,5,68.45559
SYN38026,5,68.455704
SYN38029,5,68.456093
SYN38036,5,68.456175
SYN38034,5,68.45625
SYN38039,5,68.456767
SYN38049,5,68.457209
SYN28084,5,68.545757
SYN28088,5,68.682588
SYN26594,5,68.816178
PZE.105066782,5,68.90025
PZB.001112001,5,69.148331
PZB01112.3,5,69.14879
SYN27679,5,69.148994
PZE.105066987,5,69.332037
PZE.105067019,5,69.333482
PZE.105067036,5,69.334652
SYN29079,5,69.337324
SYN29088,5,69.340751
SYN29083,5,69.341602
SYN29084,5,69.341916
SYN29090,5,69.349873
PZE.105067125,5,69.353818
SYN29076,5,69.357895
PZE.105067178,5,69.464243
SYN39082,5,69.464506
SYN19091,5,69.478751
SYN19092,5,69.544915
SYN19093,5,69.544936
SYN19086,5,69.545974
SYN19088,5,69.54657
SYN19089,5,69.547444
SYN19090,5,69.547801
SYN22048,5,70.004252
PZE.105067472,5,70.057548
PZE.105067520,5,70.063203
SYN16073,5,70.068298
SYN16074,5,70.068438
PZE.105067669,5,70.072799
SYN16070,5,70.074572
PZE.105067579,5,70.110956
PZE.105067537,5,70.113077
SYN8634,5,70.177746
SYN8635,5,70.178549
PZE.105067843,5,70.57763
PZE.105067897,5,70.606299
PZE.105067991,5,70.639641
PZE.105067964,5,70.650963
PZE.105067913,5,70.654462
PZE.105068041,5,70.715113
PZE.105068046,5,70.717094
PZE.105068123,5,70.79381
PZE.105068136,5,70.798594
PZE.105068137,5,70.799524
PZE.105068223,5,70.812668
PZE.105068432,5,71.296643
SYN26231,5,71.412223
SYN30651,5,71.718708
SYN30645,5,71.720217
SYN30653,5,71.731672
SYN30649,5,71.748899
SYN30646,5,71.750886
PZE.105068626,5,71.873746
PZE.105068653,5,71.87645
PZA01671.1,5,71.876665
PHM5798.39,5,71.876803
PZE.105068659,5,71.878489
PZE.105068698,5,71.883271
SYN38142,5,71.883562
PZE.105068703,5,71.883721
SYN38145,5,71.883958
PZE.105068719,5,71.920854
PZE.105068721,5,71.926963
PZE.105068725,5,71.927238
PZE.105068746,5,71.928353
PZE.105068797,5,71.931244
PZE.105068842,5,72.278433
PZE.105068879,5,72.438859
PZE.105068880,5,72.438885
PZE.105068930,5,72.624674
PZE.105068954,5,72.643598
PZE.105068955,5,72.653002
PZE.105068995,5,72.708168
PZE.105069000,5,72.71074
PZE.105069016,5,72.715091
PZE.105069022,5,72.721864
SYN3099,5,72.72547
PZE.105069047,5,72.725974
PZE.105069095,5,72.728788
PZE.105069143,5,72.840953
PZE.105069207,5,72.956086
PZE.105069274,5,73.067453
PZE.105069280,5,73.070302
PZE.105069286,5,73.075873
PZE.105069316,5,73.077758
SYN32921,5,73.078212
PZE.105069355,5,73.080148
PZE.105069405,5,73.141382
PZE.105069467,5,73.152969
PZE.105069466,5,73.153591
SYN32929,5,73.155806
SYN32930,5,73.155879
PZE.105069428,5,73.161926
PZE.105069422,5,73.162824
PZE.105069526,5,73.357585
PZE.105069527,5,73.357688
PZE.105069531,5,73.359213
PZE.105069706,5,74.068155
PZE.105069861,5,74.319102
PZE.105069906,5,74.361951
PZE.105069970,5,74.370066
SYN30934,5,74.374529
SYN39084,5,74.438766
PZE.105070125,5,74.483516
SYN26103,5,74.537391
SYN26101,5,74.537496
PUT.163a.71763258.3470,5,74.647626
SYN27556,5,74.650915
PZE.105070525,5,74.652112
PZE.105070554,5,74.663205
PZE.105070559,5,74.670746
SYN27555,5,74.67914
PZE.105070577,5,74.682447
PZE.105070581,5,74.684315
PZE.105070603,5,74.687707
PZE.105070628,5,74.689501
PZE.105070652,5,74.690552
PZE.105070660,5,74.690766
PZE.105070665,5,74.690909
PZE.105070696,5,74.694935
SYN19043,5,74.791656
SYN19042,5,74.791858
PZE.105070789,5,74.926361
PZE.105070799,5,74.930998
PZE.105070800,5,74.931078
PZE.105070809,5,74.933805
PZE.105070823,5,74.94044
PZE.105070824,5,74.940857
PZE.105070840,5,74.941892
PZE.105070853,5,74.943184
SYN31362,5,74.949152
SYN31365,5,74.949359
PZE.105071013,5,75.116842
PZE.105071014,5,75.116891
PZE.105071163,5,75.914913
SYN27724,5,75.916697
PZE.105071175,5,75.917018
PZE.105071195,5,75.92206
PUT.163a.149012393.767,5,75.965837
PZA00261.6,5,75.966006
PZE.105071293,5,76.143022
PUT.163a.71762206.3459,5,76.143329
PZE.105071303,5,76.145817
PZA02862.10,5,76.24302
PZE.105071436,5,76.2515
PZE.105071465,5,76.25618
PZE.105071524,5,76.411673
SYN9333,5,76.416197
SYN9324,5,76.41715
SYN9330,5,76.417257
PZE.105071793,5,76.461166
PZE.105071723,5,76.464277
PZE.105071692,5,76.465637
PZE.105071865,5,76.652788
PZE.105071893,5,76.655236
PZE.105071894,5,76.655389
PZE.105071898,5,76.656969
PZE.105071913,5,76.65827
PZE.105071949,5,76.666042
PZE.105072012,5,76.712183
PZE.105072045,5,76.716572
PZE.105072086,5,76.720983
PZE.105072112,5,76.758612
PZE.105072116,5,76.75891
PZE.105072121,5,76.75913
PZE.105072124,5,76.759576
PZE.105072262,5,76.96587
PZE.105072278,5,76.97298
PZE.105072281,5,76.974815
PZE.105072288,5,76.98315
PZE.105072298,5,76.984248
PZE.105072321,5,77.131545
PZE.105072322,5,77.131566
PZE.105072323,5,77.133206
PZE.105072327,5,77.133594
PZE.105072366,5,77.233983
PZE.105072369,5,77.242693
PZE.105072411,5,77.288162
PZE.105072417,5,77.290808
PZE.105072436,5,77.293563
PZE.105072437,5,77.2936
PZE.105072451,5,77.3022
PZE.105072454,5,77.30383
SYN35217,5,77.304107
PZE.105072574,5,77.466554
PZE.105072520,5,77.477922
PZE.105072673,5,77.560431
PZE.105072706,5,77.733665
PZE.105072710,5,77.76036
PZE.105072717,5,77.77889
PZE.105072737,5,77.782778
SYN27632,5,77.788373
PUT.163a.60345333.2534,5,77.790168
PUT.163a.60345333.2536,5,77.790257
SYNGENTA17262,5,77.953216
SYN34075,5,77.953318
SYN34069,5,77.953414
SYN34072,5,78.029292
SYN34071,5,78.030014
SYN34073,5,78.03005
PZE.105073040,5,78.336018
PZE.105073055,5,78.343613
PZE.105073072,5,78.413939
PZE.105073088,5,78.4156
PZA02818.6,5,78.416231
SYN10705,5,78.418599
SYN10704,5,78.418849
PZE.105073225,5,78.675401
PZE.105073381,5,79.24588
PZE.105073435,5,79.532504
PZE.105073571,5,79.887531
PZE.105073579,5,79.887625
PZE.105073586,5,79.887921
PZE.105073590,5,79.893583
SYN29536,5,79.895991
SYN29539,5,79.896182
PZE.105073621,5,79.897115
SYN29538,5,79.897395
PZE.105073628,5,79.898695
PZE.105073635,5,79.898887
PZE.105073639,5,79.902393
PZE.105073644,5,79.903485
PZE.105073648,5,79.903983
PZE.105073684,5,80.112529
PZE.105073687,5,80.112622
PZE.105073726,5,80.225609
PZE.105073736,5,80.228263
PZE.105073770,5,80.272902
PZE.105073786,5,80.317286
PZE.105073969,5,80.838519
PZE.105074008,5,80.842406
PZE.105074009,5,80.842468
PZE.105074076,5,80.865301
PZE.105074139,5,80.92107
PZE.105074174,5,81.007162
PZE.105074176,5,81.00787
PZE.105074181,5,81.008552
PZE.105074184,5,81.009665
PZE.105074185,5,81.010192
PZE.105074198,5,81.011358
PZE.105074226,5,81.113381
PZE.105074230,5,81.115171
PZE.105074283,5,81.123702
PZE.105074287,5,81.124012
PUT.163a.60356346.2798,5,81.303822
PUT.163a.60356346.2799,5,81.303864
PZE.105074388,5,81.491558
PZE.105074389,5,81.491891
PZE.105074398,5,81.576041
PZE.105074452,5,81.800169
PZE.105074459,5,81.800699
PZE.105074460,5,81.800773
PZE.105074487,5,81.831501
PZE.105074488,5,81.831524
PZE.105074598,5,81.89796
PZE.105074605,5,81.899503
PZE.105074612,5,81.9002
PZA01779.1,5,81.98688
PUT.163a.71766852.3523,5,81.987039
PZE.105074639,5,82.105663
PZE.105074655,5,82.123324
PZE.105074735,5,82.276184
PZE.105074740,5,82.277274
PZE.105074812,5,82.460169
PZE.105074829,5,82.460565
PZE.105074866,5,82.463771
PZE.105074873,5,82.464424
PZE.105074876,5,82.464883
PZE.105074894,5,82.47932
PZE.105074907,5,82.48081
PZE.105075006,5,82.591279
PZE.105075020,5,82.597608
PZE.105075077,5,82.713444
PZE.105075111,5,82.918531
PZE.105075120,5,82.920421
PZE.105075127,5,82.945313
PZE.105075264,5,82.989354
PZE.105075263,5,82.98941
PZE.105075220,5,82.991387
PZE.105075191,5,82.99324
PZE.105075181,5,83.0075
PZE.105075164,5,83.021517
PZE.105075490,5,83.314055
PZE.105075502,5,83.314447
PZE.105075527,5,83.3231
PZE.105075570,5,83.434577
PZE.105075580,5,83.436557
PZE.105075590,5,83.439841
PZE.105075596,5,83.441354
PZE.105075673,5,83.596588
PZE.105075756,5,83.782149
PZE.105075776,5,83.841018
PZE.105075938,5,83.892849
PZB02425.3,5,83.897045
SYN8956,5,83.897126
SYN8964,5,83.897605
SYN8967,5,83.897659
SYN8966,5,83.897805
PZE.105075848,5,83.904861
PZE.105075954,5,84.016232
PZE.105076051,5,84.124567
SYN12473,5,84.138172
PZE.105076094,5,84.139983
PZE.105076131,5,84.170937
SYN12471,5,84.284566
PZE.105076159,5,84.284815
PZE.105076166,5,84.28742
SYN12474,5,84.287528
PZE.105076197,5,84.381369
PZE.105076207,5,84.381717
SYN16842,5,84.836205
SYNGENTA11807,5,84.860347
PZE.105076428,5,84.86094
PZE.105076460,5,84.861795
SYN16832,5,84.862047
SYN16834,5,84.862063
PZE.105076467,5,84.87659
SYN16845,5,84.876609
SYN16825,5,84.877066
SYN16846,5,84.877462
SYN16849,5,84.879343
SYN16826,5,84.879605
PZE.105076554,5,84.971247
PZE.105076576,5,85.065188
PZE.105076580,5,85.110288
PZE.105076609,5,85.115813
PZE.105076623,5,85.272892
PZE.105076845,5,85.760316
PZE.105076850,5,85.777876
PZE.105076851,5,85.778025
PZE.105076945,5,85.903874
PZE.105077018,5,86.038622
PZE.105077046,5,86.050397
PZE.105077073,5,86.070544
PZE.105077097,5,86.112227
PZE.105077109,5,86.181569
PZE.105077111,5,86.182095
PZE.105077112,5,86.182468
PZE.105077115,5,86.18257
PZE.105077116,5,86.183227
PZE.105077117,5,86.183535
PZE.105077120,5,86.184306
PZE.105077190,5,86.18818
PZE.105077169,5,86.228245
PZE.105077140,5,86.257446
PZE.105077135,5,86.259459
SYN8699,5,86.298292
SYN8698,5,86.298455
PZE.105077291,5,86.493122
PZE.105077353,5,86.885078
SYN12872,5,86.885206
SYN12874,5,86.88557
PZE.105077380,5,86.899589
PZE.105077385,5,86.900368
PZE.105077397,5,86.906378
PZE.105077423,5,87.052717
PZE.105077430,5,87.052912
PZE.105077456,5,87.128642
PZE.105077552,5,87.152181
PZE.105077553,5,87.15221
SYN36111,5,87.152908
PZE.105077684,5,87.352022
SYN38020,5,87.451428
SYN38024,5,87.45316
SYN38022,5,87.456784
SYN15204,5,87.562611
SYN15206,5,87.563318
PZE.105077741,5,87.683919
PZE.105077796,5,87.758627
PZE.105077838,5,87.810152
PZE.105077925,5,87.961164
PZE.105077936,5,87.961914
PZE.105077937,5,87.961947
PZE.105077955,5,87.963538
PZE.105077956,5,87.963599
PZE.105077978,5,87.987628
PZE.105078018,5,88.066905
PZE.105078037,5,88.081423
PZE.105078059,5,88.084125
PZE.105078090,5,88.226331
PZE.105078089,5,88.226456
PZE.105078088,5,88.226842
ZM013414.0606,5,88.227345
SYN35649,5,88.238106
SYN35647,5,88.245326
PZE.105078109,5,88.255787
PZE.105078180,5,88.371697
SYN13551,5,88.597935
SYN13552,5,88.597943
PUT.163a.78088608.4213,5,88.696347
PZE.105078335,5,88.789676
PZE.105078366,5,88.817454
PZE.105078418,5,88.926862
PZE.105078439,5,89.037662
PZE.105078444,5,89.039139
PZE.105078445,5,89.039363
PZE.105078447,5,89.041314
PZE.105078491,5,89.189833
PZE.105078576,5,89.197196
PZA03049.24,5,89.355483
PZE.105078623,5,89.35646
PZE.105078625,5,89.356606
PZE.105078626,5,89.357052
PZE.105078645,5,89.360472
SYN2985,5,89.446613
PZE.105078723,5,89.488811
PZE.105078807,5,89.74715
PZE.105078836,5,89.751376
PZE.105078888,5,89.754119
PZE.105078900,5,89.754911
PZE.105078908,5,89.757502
PZE.105078909,5,89.760384
PZE.105078917,5,89.761099
PZE.105078919,5,89.761215
PZE.105078924,5,89.763376
PZE.105079012,5,89.89649
PZE.105079033,5,89.89965
PZE.105079037,5,89.899888
PZE.105079071,5,90.139996
PZE.105079073,5,90.140054
PZE.105079134,5,90.359422
PZE.105079193,5,90.37903
PZE.105079201,5,90.380739
SYN30974,5,90.382498
PZE.105079221,5,90.382853
PZE.105079227,5,90.38323
SYN1644,5,90.799121
SYN1645,5,90.799653
PZE.105079443,5,90.799795
PZE.105079533,5,90.88033
PZE.105079733,5,91.302793
PZE.105079737,5,91.305851
PZE.105079742,5,91.306943
PZE.105079845,5,91.651175
PZE.105079915,5,91.847725
PZE.105079917,5,91.850338
PZE.105079918,5,91.850384
PZE.105079919,5,91.850438
PZE.105079920,5,91.850948
PZE.105079937,5,91.923257
PZE.105079955,5,92.013802
PZE.105080077,5,92.287856
PZE.105080129,5,92.391412
SYN5556,5,92.392244
PZE.105080142,5,92.392321
PZE.105080147,5,92.393363
SYN37401,5,92.405973
SYN37402,5,92.40599
PZA03284.3,5,92.406238
PZE.105080174,5,92.40694
PZE.105080181,5,92.421876
PZE.105080193,5,92.467788
PZE.105080231,5,92.594385
PZE.105080279,5,92.681937
PZE.105080288,5,92.718117
PZE.105080300,5,92.755767
PZE.105080338,5,92.776869
PZE.105080372,5,92.78571
PZE.105080383,5,92.82885
PZE.105080401,5,92.840171
SYN36343,5,92.843157
PZE.105080517,5,93.060092
SYN8416,5,93.197858
SYN8417,5,93.208248
SYN8421,5,93.208328
SYN36688,5,93.267807
SYN36685,5,93.268003
SYN36686,5,93.268397
PZE.105080598,5,93.268904
PZE.105080604,5,93.271942
PZB02059.3,5,93.274928
PZE.105080632,5,93.275157
PZE.105080680,5,93.314379
PZE.105080718,5,93.440826
PZE.105080759,5,93.501698
PZE.105080825,5,93.552444
SYN27619,5,93.553022
SYN27615,5,93.553082
SYN27613,5,93.553182
PZA00547.8,5,93.616351
PZA00547.6,5,93.616561
PZA00547.14,5,93.616754
SYN27618,5,93.617109
PZE.105080850,5,93.617134
PZE.105080853,5,93.617293
PZE.105080857,5,93.61752
PZE.105080859,5,93.618117
PZE.105080933,5,93.737865
PZE.105081042,5,93.919193
PZE.105081091,5,94.085461
PZE.105081092,5,94.085634
PZE.105081098,5,94.104858
PZE.105081116,5,94.136557
PZE.105081158,5,94.262658
PZE.105081159,5,94.262696
PZE.105081182,5,94.264747
PZE.105081202,5,94.266618
PZE.105081211,5,94.267088
PZE.105081218,5,94.269292
PZE.105081223,5,94.270096
PZE.105081266,5,94.360695
PUT.163a.93280940.4840,5,94.481407
PZE.105081322,5,94.568626
PZE.105081451,5,94.901803
PZE.105081490,5,94.982275
PZE.105081493,5,94.985166
SYN14267,5,95.004156
PZE.105081520,5,95.037866
PZE.105081536,5,95.0397
PZE.105081557,5,95.048704
PZE.105081564,5,95.049111
PZE.105081571,5,95.106539
PZE.105081621,5,95.253557
PZE.105081624,5,95.25627
PZE.105081630,5,95.257736
PZE.105081634,5,95.257841
PZE.105081636,5,95.264911
PZE.105081678,5,95.309186
PZE.105081783,5,95.75301
PZE.105081785,5,95.75353
PZE.105081839,5,95.938981
PZE.105081845,5,95.94656
PZE.105081958,5,96.34207
PZE.105082018,5,96.568393
PZE.105082022,5,96.568607
PZE.105082050,5,96.57211
PZE.105082053,5,96.572375
PZE.105082055,5,96.573482
PZE.105082056,5,96.578271
PZE.105082058,5,96.579501
PZE.105082066,5,96.593623
SYN8752,5,96.603499
PZE.105082200,5,96.891503
PZE.105082207,5,96.923662
PZE.105082248,5,97.211675
PZE.105082252,5,97.234947
PZE.105082311,5,97.420767
PZE.105082337,5,97.506066
PZE.105082404,5,97.571444
PZE.105082431,5,97.636977
PZE.105082504,5,97.77857
PZE.105082534,5,97.903562
PZE.105082535,5,97.903587
PZE.105082545,5,97.909373
PZE.105082696,5,98.261366
PZE.105082736,5,98.387458
PZE.105082810,5,98.490745
PZE.105082814,5,98.49129
PZE.105082818,5,98.492187
PZE.105082888,5,98.555491
PZE.105082904,5,98.57244
PZE.105082917,5,98.57478
PZE.105082919,5,98.610283
PZA.000881001,5,98.688721
ZM007676.0577,5,99.531443
PZE.105083270,5,99.537912
PZE.105083272,5,99.5382
PZE.105083371,5,99.855447
PZE.105083429,5,99.965615
SYN10322,5,99.966505
PZE.105083471,5,100.05274
SYN5542,5,100.108601
PZE.105083600,5,100.471422
PZE.105083604,5,100.472751
PZE.105083608,5,100.474127
PZE.105083633,5,100.479555
PZE.105083649,5,100.485205
PZE.105083652,5,100.485964
PZE.105083729,5,100.698259
PZE.105083757,5,100.723707
PZE.105083794,5,100.771983
PZE.105083807,5,100.772829
PZE.105083890,5,100.966757
PZE.105083892,5,100.967035
PZE.105083966,5,101.218842
PZE.105084019,5,101.336443
PZE.105084020,5,101.337213
PZE.105084059,5,101.44774
PZE.105084074,5,101.45611
PZE.105084152,5,101.614402
PZE.105084181,5,101.626858
PZE.105084182,5,101.62773
PZE.105084195,5,101.637213
PZE.105084220,5,101.670302
PZE.105084223,5,101.671942
PZE.105084224,5,101.672893
PZE.105084254,5,101.774096
PZE.105084348,5,102.084648
PZE.105084392,5,102.232259
PZE.105084400,5,102.239409
PZE.105084539,5,102.732184
PZE.105084587,5,102.907563
PZE.105084591,5,102.914305
PZE.105084730,5,103.600859
PZE.105084817,5,103.893503
PZE.105084830,5,103.976422
PZE.105084875,5,104.075619
PZE.105084909,5,104.252213
PZE.105084963,5,104.646298
PZE.105084987,5,104.74139
PZE.105085003,5,104.783965
PZE.105085073,5,105.078697
PZE.105085244,5,105.802887
PZE.105085246,5,105.804005
PZE.105085307,5,106.137282
PZE.105085347,5,106.272056
PZE.105085360,5,106.300108
PZE.105085368,5,106.312989
PZE.105085373,5,106.315839
PZE.105085381,5,106.345366
PZE.105085450,5,106.524629
PZE.105085471,5,106.667183
PZE.105085478,5,106.671145
PZE.105085485,5,106.695607
PZE.105085494,5,106.760023
PZE.105085490,5,106.760285
PZE.105085641,5,107.169218
PZE.105085638,5,107.173038
PZE.105085637,5,107.173101
PZE.105085628,5,107.180762
PZE.105085627,5,107.181093
PZE.105085670,5,107.292624
PZE.105085688,5,107.318744
PZE.105085761,5,107.513694
