# Physical map (mm10) for Recla et al. (2019) DO data (https://doi.org/10.1097/j.pain.0000000000001571)
# nrow 74906
# ncol 3
marker,chr,Mbp_mm10
UNC17653533,10,28.348571
UNC17654311,10,28.393378
JAX00016193,10,28.410666
UNC17655062,10,28.442662
UNC17655660,10,28.485286
UNC17655962,10,28.50724
UNC17656323,10,28.543892
UNC17656757,10,28.574429
JAX00286243,10,28.600009
JAX00286246,10,28.602126
UNC17657353,10,28.621855
UNC17657688,10,28.640622
UNC100210537,10,28.663379
UNC17658157,10,28.667396
JAX00286264,10,28.670582
UNC17659069,10,28.736199
UNC17659382,10,28.754595
UNC17660017,10,28.805913
UNC17660636,10,28.832782
UNC100210555,10,28.83902
JAX00286286,10,28.843661
JAX00194961,10,28.844189
UNC17660912,10,28.854042
JAX00016227,10,28.861595
UNC17661687,10,28.896349
UNC17662105,10,28.930563
UNC17662631,10,28.972739
UNC17662729,10,28.982196
UNC17662968,10,29.018929
UNC17663647,10,29.062801
UNC17664347,10,29.123608
JAX00016246,10,29.124912
UNC17664753,10,29.157604
UNC17665329,10,29.193473
UNC17665798,10,29.225558
UNC17666671,10,29.291151
UNC17667403,10,29.351665
JAX00286368,10,29.413328
UNC17668770,10,29.432093
backupJAX00286389,10,29.518761
UNC17670406,10,29.561309
UNC17671522,10,29.670905
UNC100581653,10,29.739299
UNC17672586,10,29.749529
UNC17673830,10,29.910568
UNC17674297,10,29.989888
UNC17675237,10,30.076582
UNC17676099,10,30.139207
JAX00016325,10,30.167055
UNC17677143,10,30.252018
UNC17677594,10,30.312187
UNC17679307,10,30.467734
UNC17679767,10,30.537129
backupUNC100587362,10,30.545792
JAX00286489,10,30.546956
UNC17680978,10,30.626072
UNC17682018,10,30.706002
UNC17683151,10,30.78231
UNC17683701,10,30.827715
UNC17684882,10,30.921641
UNC17686413,10,31.026755
JAX00016391,10,31.051346
UNC17687323,10,31.105972
UNC17688499,10,31.192331
UNC17689735,10,31.280651
JAX00016413,10,31.329051
JAX00286602,10,31.341562
JAX00286603,10,31.343129
UNC17692009,10,31.421129
JAX00016424,10,31.49172
UNC17693301,10,31.503826
JAX00286654,10,31.571656
UNC17694299,10,31.590284
UNC17695005,10,31.639766
backupJAX00016442,10,31.718843
JAX00286703,10,31.793599
UNC17697051,10,31.826651
backupJAX00286714,10,31.8682
JAX00286725,10,31.876938
UNC17698928,10,31.979477
UNC17699722,10,32.061892
UNC17700808,10,32.154734
UNC17701323,10,32.218543
UNC100156403,10,32.247791
UNC17702378,10,32.288334
UNC17703531,10,32.378109
UNC17705155,10,32.489423
UNC17705907,10,32.541047
JAX00286813,10,32.545654
JAX00286817,10,32.574108
JAX00286824,10,32.596603
UNC17706800,10,32.603323
backupJAX00286841,10,32.699214
UNC17709506,10,32.771852
JAX00286856,10,32.833636
UNC17710689,10,32.848444
UNC17711769,10,32.935584
UNC17712758,10,33.02553
UNC17713927,10,33.096869
UNC17715233,10,33.179911
backupJAX00286894,10,33.226139
JAX00286895,10,33.226383
UNC17717575,10,33.334159
JAX00195054,10,33.413383
backupJAX00286915,10,33.422986
UNC17720175,10,33.491646
UNC17720862,10,33.572002
JAX00286944,10,33.648382
UNC17721552,10,33.654386
UNC17722416,10,33.752431
UNC17722675,10,33.778782
JAX00016602,10,33.860402
UNC17723085,10,33.892404
JAX00286970,10,33.960694
UNC17724079,10,33.973961
UNC17725265,10,34.051678
UNC17726518,10,34.131705
backupUNC100621301,10,34.17711
UNC17728769,10,34.291111
JAX00287005,10,34.340045
JAX00016639,10,34.368711
UNC17729889,10,34.370719
UNC17731306,10,34.483417
JAX00287024,10,34.535392
UNC17731917,10,34.538624
JAX00195074,10,34.579922
UNC17732865,10,34.609619
UNC17733658,10,34.686916
backupJAX00287039,10,34.701999
UNC17734352,10,34.754382
JAX00016673,10,34.809768
UNC17735731,10,34.845982
JAX00287052,10,34.871683
UNC17736751,10,34.933191
UNC17737632,10,35.008957
JAX00287063,10,35.036113
JAX00287069,10,35.06556
UNC17738774,10,35.098059
UNC17739737,10,35.166741
UNC17740966,10,35.243193
UNC17741894,10,35.32909
UNC17743030,10,35.413921
JAX00287109,10,35.429356
UNC17744052,10,35.474949
JAX00016725,10,35.493524
UNC17745155,10,35.563708
UNC17745966,10,35.662313
UNC17746970,10,35.739721
JAX00016742,10,35.767547
JAX00287142,10,35.787545
JAX00287143,10,35.788461
UNC17748835,10,35.882966
UNC17749492,10,35.960084
UNC17750926,10,36.049314
UNC17752079,10,36.120212
UNC17752654,10,36.20246
backupJAX00016777,10,36.248969
UNC17753257,10,36.264946
UNC17754639,10,36.361744
JAX00016790,10,36.410974
UNC17756667,10,36.520017
UNC17757672,10,36.606881
UNC17758545,10,36.692901
JAX00016815,10,36.731264
UNC17759691,10,36.761167
JAX00195127,10,36.762477
JAX00195129,10,36.791571
UNC17760583,10,36.840985
UNC17761408,10,36.904148
JAX00287250,10,36.989764
UNC17762762,10,37.001313
UNC17763789,10,37.077341
JAX00287269,10,37.143309
UNC17764667,10,37.157148
UNC17765477,10,37.222841
JAX00287288,10,37.272087
UNC17766817,10,37.327717
JAX00287306,10,37.354585
backupUNC101419595,10,37.358102
UNC17767242,10,37.377387
JAX00287315,10,37.385565
UNC17769152,10,37.532244
UNC17770368,10,37.630008
JAX00287348,10,37.666934
UNC17771143,10,37.682043
UNC17772685,10,37.799386
UNC17773496,10,37.861688
UNC17774668,10,37.943567
JAX00287394,10,37.988006
JAX00287396,10,38.009603
JAX00016909,10,38.010349
UNC17775803,10,38.034609
UNC17776728,10,38.109609
JAX00287427,10,38.164532
UNC17778082,10,38.193766
UNC17778886,10,38.239496
backupJAX00016935,10,38.335583
UNC17781346,10,38.434843
backupUNC100660498,10,38.538585
JAX00287489,10,38.55462
UNC17784261,10,38.588879
UNC17784455,10,38.618709
UNC17784859,10,38.650589
UNC17785132,10,38.666062
UNC17785766,10,38.711834
UNC17786027,10,38.726073
UNC17786342,10,38.750549
UNC17786628,10,38.787798
UNC17787374,10,38.836894
UNC17787674,10,38.860142
UNC17787942,10,38.87562
UNC17788612,10,38.916166
UNC17788965,10,38.946554
UNC17789054,10,38.958168
UNC17789753,10,38.999815
UNC17790083,10,39.02349
UNC17790522,10,39.048108
UNC17791028,10,39.074962
backupJAX00287563,10,39.096417
UNC17791584,10,39.104107
UNC17791892,10,39.119764
UNC17792468,10,39.159593
UNC17793016,10,39.194931
UNC17793378,10,39.219861
JAX00287585,10,39.240366
UNC17793629,10,39.241543
UNC17793933,10,39.260908
JAX00287591,10,39.261855
UNC17794878,10,39.321671
UNC17795313,10,39.348768
UNC17795706,10,39.371814
JAX00287609,10,39.389019
JAX00287611,10,39.398868
UNC17796689,10,39.431137
UNC17797113,10,39.455148
UNC17797497,10,39.481278
UNC17797991,10,39.511432
UNC17798342,10,39.538652
JAX00287639,10,39.551715
UNC17798782,10,39.568261
CEAJAX00287645,10,39.583607
JAX00287645,10,39.583607
JAX00017028,10,39.583812
UNC17799485,10,39.620156
JAX00287652,10,39.626926
UNC17799831,10,39.646975
UNC17800133,10,39.673338
UNC17800530,10,39.704418
UNC17800735,10,39.727875
UNC17800911,10,39.754917
UNC17801144,10,39.782186
UNC17801414,10,39.809608
UNC17801627,10,39.837294
UNC17801806,10,39.862825
UNC17802102,10,39.894685
UNC17802290,10,39.908602
UNC17802937,10,39.95106
UNC17803305,10,39.974034
JAX00017058,10,39.985217
UNC17803799,10,40.00228
UNC17804144,10,40.025763
UNC17804417,10,40.053757
UNC17804715,10,40.081085
UNC17805054,10,40.106953
UNC17805351,10,40.135658
UNC17805510,10,40.153193
JAX00287711,10,40.165239
UNC17805994,10,40.188827
UNC17806234,10,40.212984
UNC17806644,10,40.242913
UNC17806974,10,40.269953
UNC17807224,10,40.306743
UNC17807458,10,40.334329
UNC17808137,10,40.385234
JAX00017090,10,40.412517
JAX00287733,10,40.423517
UNC17808750,10,40.439762
UNC100047974,10,40.4668
JAX00287743,10,40.48665
UNC17809326,10,40.493787
UNC17809879,10,40.533822
JAX00287749,10,40.549584
UNC17810956,10,40.601425
UNC17811412,10,40.632131
backupUNC100157067,10,40.6898
JAX00287784,10,40.739146
UNC17814189,10,40.802178
JAX00017122,10,40.842384
UNC17814880,10,40.850617
JAX00287819,10,40.878626
JAX00287823,10,40.89804
UNC17815844,10,40.909635
UNC17816296,10,40.941494
UNC17817116,10,41.016165
UNC17817723,10,41.072823
UNC17818110,10,41.098414
UNC17818928,10,41.163296
UNC17819473,10,41.214058
UNC17820671,10,41.320433
UNC17821077,10,41.358444
UNC17821546,10,41.42063
UNC17822445,10,41.525308
UNC17822948,10,41.578336
UNC17823410,10,41.618147
JAX00017184,10,41.65322
JAX00287924,10,41.663992
UNC17824923,10,41.737293
JAX00017191,10,41.759162
UNC17825204,10,41.783011
UNC17825571,10,41.830056
JAX00287956,10,41.837903
UNC17826036,10,41.887743
UNC17826526,10,41.933968
backupUNC100051104,10,41.947757
UNC17827232,10,41.992607
JAX00017210,10,42.028272
UNC17828291,10,42.048143
UNC17828911,10,42.094768
UNC17830056,10,42.161352
UNC17830635,10,42.193977
UNC17831450,10,42.244097
JAX00288049,10,42.272157
UNC17832163,10,42.294838
UNC17833165,10,42.355998
UNC17833656,10,42.392724
JAX00288078,10,42.413185
UNC17834803,10,42.458298
UNC17836087,10,42.563855
backupUNC100693383,10,42.590077
JAX00288104,10,42.608523
UNC17837119,10,42.64875
JAX00288110,10,42.696178
UNC17838190,10,42.716463
UNC17838835,10,42.769308
UNC17839153,10,42.800017
UNC17840117,10,42.869154
UNC17841010,10,42.923574
UNC17842021,10,42.980309
JAX00288153,10,43.005585
UNC17842821,10,43.044458
JAX00288162,10,43.05379
UNC17843263,10,43.079333
UNC17843888,10,43.134288
UNC17844155,10,43.162324
JAX00288182,10,43.164771
JAX00288185,10,43.169371
UNC17844716,10,43.210986
UNC17845393,10,43.287064
UNC17845984,10,43.335639
UNC17846590,10,43.390939
UNC17847474,10,43.445398
UNC17847878,10,43.478488
JAX00288233,10,43.482915
JAX00017325,10,43.533951
UNC17849627,10,43.590485
JAX00288258,10,43.614094
UNC17850113,10,43.625227
JAX00288270,10,43.650914
JAX00288280,10,43.686248
UNC17851266,10,43.701763
UNC17851936,10,43.744716
UNC17852194,10,43.761417
UNC17852365,10,43.777842
UNC17852386,10,43.780437
UNC17852603,10,43.794685
UNC17852837,10,43.807283
UNC17852934,10,43.818536
UNC17853126,10,43.829808
UNC17853243,10,43.839935
UNC17853364,10,43.849287
UNC17853532,10,43.865146
UNC17853738,10,43.874098
UNC17853836,10,43.885326
UNC17853963,10,43.897505
UNC100055812,10,43.907668
UNC17854040,10,43.90785
UNC17854181,10,43.91813
UNC17854331,10,43.929985
JAX00288313,10,43.936563
UNC17854632,10,43.94593
UNC17854716,10,43.950636
UNC17854983,10,43.963887
UNC17855095,10,43.974217
UNC17855212,10,43.983078
UNC17855447,10,43.995158
UNC17855654,10,44.011336
UNC17855733,10,44.019233
UNC17855880,10,44.028382
UNC17856053,10,44.043393
UNC17856150,10,44.050617
UNC17856287,10,44.063602
UNC17856560,10,44.085728
backuprs48932702,10,44.097951
JAX00288328,10,44.10136
JAX00288334,10,44.117138
UNC17857293,10,44.128402
UNC17858030,10,44.170043
UNC17858636,10,44.243479
UNC17859104,10,44.303125
UNC17859538,10,44.361632
JAX00288370,10,44.386347
JAX00288372,10,44.387768
JAX00195297,10,44.39966
JAX00288377,10,44.400102
UNC17860343,10,44.428103
JAX00017394,10,44.45275
UNC17860809,10,44.477537
JAX00195301,10,44.505949
UNC17861590,10,44.53644
UNC17862610,10,44.607468
UNC17863221,10,44.653078
UNC17863998,10,44.720481
JAX00017416,10,44.766838
UNC17864737,10,44.779732
UNC17865669,10,44.855092
JAX00017425,10,44.883452
UNC17866985,10,44.961331
UNC17867732,10,45.015534
JAX00288486,10,45.02862
backupUNC100058293,10,45.064007
UNC17868870,10,45.07296
UNC17869811,10,45.125527
UNC17871390,10,45.194185
UNC17872733,10,45.256746
UNC100058346,10,45.296779
UNC17873594,10,45.305571
JAX00288551,10,45.314775
JAX00017458,10,45.317905
UNC17875344,10,45.429791
UNC17876636,10,45.560928
UNC17876989,10,45.607153
UNC17877938,10,45.683918
UNC17878500,10,45.734657
JAX00288606,10,45.808861
JAX00288609,10,45.81857
UNC17879965,10,45.845616
UNC17880717,10,45.898814
JAX00017504,10,45.931026
UNC17881513,10,45.957535
JAX00288634,10,45.960628
UNC17883164,10,46.082021
UNC17883976,10,46.143437
UNC17884691,10,46.198691
backupJAX00195348,10,46.25618
JAX00017531,10,46.293016
UNC17886040,10,46.307095
JAX00288716,10,46.376534
UNC17886918,10,46.377269
UNC17887622,10,46.436706
UNC17888311,10,46.495423
UNC17888984,10,46.554716
JAX00288736,10,46.592175
UNC17889890,10,46.616771
backupJAX00288745,10,46.697247
UNC17891700,10,46.749006
UNC100058537,10,46.792142
UNC17892152,10,46.792901
JAX00288764,10,46.803909
UNC17892554,10,46.831195
UNC17893769,10,46.922878
JAX00288784,10,46.923178
JAX00288785,10,46.933367
backupJAX00288802,10,47.135718
UNC17897790,10,47.230428
UNC17899714,10,47.389914
backupJAX00288829,10,47.405348
UNC17901778,10,47.533217
UNC17904426,10,47.704564
UNC17909150,10,48.005612
JAX00288896,10,48.046533
UNC17911441,10,48.143765
JAX00288935,10,48.441403
backupJAX00017686,10,48.476816
JAX00017695,10,48.61898
backupUNC100059055,10,48.700825
JAX00017714,10,48.852995
UNC17922407,10,48.912664
UNC17924252,10,49.062212
UNC17925549,10,49.17999
UNC100342219,10,49.282117
UNC17926662,10,49.30079
UNC17929919,10,49.525207
UNC17931879,10,49.674361
UNC17932788,10,49.756359
UNC17932954,10,49.771881
UNC17933082,10,49.784022
UNC17933397,10,49.821691
UNC17933469,10,49.835108
UNC17933626,10,49.85142
UNC17933782,10,49.873454
UNC17933952,10,49.895125
UNC17934071,10,49.902716
UNC17934523,10,49.931805
UNC17934936,10,49.973666
JAX00017799,10,49.981105
UNC17935169,10,49.987987
UNC17935283,10,50.000865
UNC17935440,10,50.023508
UNC17935737,10,50.05421
JAX00289122,10,50.05437
UNC17935852,10,50.069997
UNC17936006,10,50.079474
UNC17936745,10,50.128941
JAX00289144,10,50.138222
UNC17937659,10,50.197872
UNC17938827,10,50.282634
UNC17939519,10,50.326264
UNC17940826,10,50.435599
UNC17941648,10,50.508299
JAX00289200,10,50.519683
JAX00289205,10,50.556958
JAX00289211,10,50.566843
backupJAX00017846,10,50.609718
UNC17943756,10,50.736608
JAX00195461,10,50.79764
UNC17944257,10,50.80805
UNC17944769,10,50.890304
JAX00017865,10,50.891202
UNC17945578,10,50.966356
UNC17946243,10,51.044681
JAX00289282,10,51.076898
UNC17947230,10,51.120057
UNC17948083,10,51.198796
UNC17948583,10,51.2742
UNC100762060,10,51.396827
JAX00017904,10,51.411125
UNC17950599,10,51.427978
UNC17951656,10,51.498322
JAX00017921,10,51.61447
backupJAX00289345,10,51.61719
UNC17953959,10,51.658924
UNC17955063,10,51.736815
UNC17955815,10,51.792729
UNC17957144,10,51.8913
JAX00289411,10,51.959138
JAX00017947,10,51.971532
UNC17958708,10,52.041772
UNC17960053,10,52.154247
JAX00017959,10,52.168754
UNC17960395,10,52.173008
UNC100770055,10,52.23502
UNC17961812,10,52.269613
JAX00289467,10,52.274292
UNC17962786,10,52.349335
UNC17963476,10,52.425941
JAX00289497,10,52.484828
UNC17964227,10,52.516696
UNC17964518,10,52.5784
UNC17964718,10,52.625407
UNC17965790,10,52.733245
JAX00289532,10,52.737959
UNC17966350,10,52.803067
JAX00289552,10,52.85311
UNC17967199,10,52.886205
JAX00195515,10,52.943575
UNC17968004,10,52.963854
backupJAX00289573,10,53.006807
UNC17969317,10,53.101306
JAX00289585,10,53.110687
JAX00289586,10,53.118771
backupJAX00289594,10,53.189042
JAX00289604,10,53.21935
UNC17971314,10,53.257449
UNC17972088,10,53.34631
UNC17973024,10,53.420105
UNC17973709,10,53.482152
UNC17974768,10,53.577435
UNC17975697,10,53.654127
JAX00018071,10,53.689006
UNC17976753,10,53.736897
UNC100059810,10,53.752533
UNC17977269,10,53.771135
JAX00018079,10,53.772746
JAX00018082,10,53.812216
UNC17978416,10,53.848553
UNC17979875,10,53.962129
JAX00289719,10,53.994793
UNC17980981,10,54.038232
JAX00195538,10,54.079761
JAX00289733,10,54.13917
UNC17982942,10,54.190103
UNC17983897,10,54.26827
backupJAX00289774,10,54.369364
UNC17987162,10,54.521327
UNC17988030,10,54.595694
UNC17988979,10,54.652405
UNC17989982,10,54.736688
UNC17990770,10,54.803026
UNC17991926,10,54.879502
backupJAX00018167,10,54.971244
UNC17993333,10,54.976011
UNC17994130,10,55.036032
UNC17995105,10,55.125534
UNC17995679,10,55.195381
UNC17995997,10,55.26592
backupUNC100796264,10,55.31299
UNC17997096,10,55.34309
UNC17998076,10,55.419698
UNC17999381,10,55.523112
UNC17999750,10,55.552783
JAX00289890,10,55.590017
JAX00018215,10,55.600282
UNC18000961,10,55.675739
UNC18001721,10,55.726815
JAX00018225,10,55.730014
UNC18002468,10,55.803542
JAX00289954,10,55.911654
JAX00195577,10,55.919733
UNC18004946,10,56.025139
JAX00289978,10,56.060722
UNC18006406,10,56.110622
JAX00195582,10,56.158298
JAX00018258,10,56.172135
UNC18008586,10,56.283566
B6_rs29377979,10,56.31478
JAX00290012,10,56.349672
UNC18009506,10,56.371883
JAX00018277,10,56.416442
UNC18010008,10,56.418212
UNC18010930,10,56.517868
UNC18011215,10,56.540591
UNC18012538,10,56.654618
JAX00290065,10,56.679699
UNC18013646,10,56.752961
UNC18014308,10,56.800671
UNC18015185,10,56.879266
backupUNC100811311,10,57.034766
UNC18017781,10,57.125536
UNC18020141,10,57.288999
UNC18020631,10,57.317948
JAX00018345,10,57.374833
UNC18022023,10,57.413069
UNC18022464,10,57.458538
JAX00290169,10,57.474287
JAX00018358,10,57.529645
JAX00018360,10,57.569656
UNC18024118,10,57.576161
JAX00018365,10,57.612023
UNC18024880,10,57.631786
UNC18025334,10,57.671529
UNC18025630,10,57.703709
UNC18026081,10,57.735059
UNC18026657,10,57.777325
UNC18026796,10,57.802889
JAX00018380,10,57.811607
UNC18026901,10,57.835428
UNC18026994,10,57.862588
JAX00018384,10,58.217111
UNC18027301,10,58.289224
UNC18027541,10,58.323783
UNC18027767,10,58.354959
UNC18027969,10,58.387888
UNC18028220,10,58.418258
JAX00290248,10,58.435009
UNC18028534,10,58.455548
UNC18028670,10,58.487577
UNC18029245,10,58.551156
UNC18029543,10,58.584157
JAX00290261,10,58.589364
UNC18030057,10,58.617178
JAX00290266,10,58.635763
UNC18030546,10,58.647351
UNC18031209,10,58.684676
UNC18031745,10,58.716328
UNC18032158,10,58.746699
UNC18032297,10,58.781479
JAX00018428,10,58.783882
UNC18032664,10,58.813191
UNC18033305,10,58.851266
UNC18033637,10,58.873938
UNC18034355,10,58.908569
UNC18034981,10,58.942372
UNC18035462,10,58.969613
JAX00290303,10,58.96994
UNC18036252,10,59.009046
UNC18036753,10,59.046071
UNC18037258,10,59.077516
JAX00290327,10,59.103823
UNC18037818,10,59.110279
UNC18038294,10,59.141092
JAX00290346,10,59.166327
UNC18038720,10,59.17117
JAX00290349,10,59.17943
JAX00018457,10,59.17945
UNC18039247,10,59.207491
JAX00290352,10,59.226726
UNC18039559,10,59.240293
UNC18040324,10,59.307151
UNC18040737,10,59.339817
UNC18041331,10,59.375351
UNC18041578,10,59.393033
UNC18042129,10,59.434717
UNC18042725,10,59.46938
UNC18043221,10,59.502572
UNC18043760,10,59.541273
UNC18044151,10,59.567153
UNC18044576,10,59.59402
JAX00018489,10,59.622782
UNC18044994,10,59.631598
JAX00018493,10,59.662857
UNC18045831,10,59.689195
UNC18046521,10,59.7322
UNC18047083,10,59.765551
JAX00018501,10,59.784188
UNC18047601,10,59.800229
JAX00018504,10,59.822668
UNC18047985,10,59.829454
UNC18048353,10,59.862793
UNC18048671,10,59.896247
UNC18048937,10,59.925071
JAX00290453,10,59.957446
UNC18049167,10,59.961557
UNC18049502,10,59.996307
JAX00290458,10,60.019209
UNC18049832,10,60.026867
UNC18050635,10,60.092608
UNC18050949,10,60.126258
JAX00290472,10,60.145002
UNC18051465,10,60.16551
UNC18051869,10,60.191549
UNC18052401,10,60.224557
UNC18052714,10,60.25586
UNC18053170,10,60.285537
UNC18053685,10,60.321745
UNC18054078,10,60.351832
UNC18054502,10,60.382987
JAX00018547,10,60.383314
UNC18055091,10,60.41818
JAX00290510,10,60.427169
UNC18055450,10,60.443584
UNC18056040,10,60.4872
UNC18056706,10,60.526117
UNC18056956,10,60.553171
UNC18057456,10,60.586522
JAX00290532,10,60.605103
UNC18057776,10,60.609062
UNC18058408,10,60.648229
JAX00290547,10,60.678252
UNC18058916,10,60.68357
UNC18059354,10,60.716013
JAX00290557,10,60.732673
UNC18059773,10,60.749081
UNC18060313,10,60.782098
JAX00018577,10,60.793981
UNC18060895,10,60.840431
UNC18061032,10,60.852397
UNC18061077,10,60.858504
UNC18061112,10,60.862702
UNC18061224,10,60.869026
UNC18061233,10,60.869973
UNC18061524,10,60.887596
UNC18061596,10,60.892729
UNC18061640,10,60.895952
UNC18061716,10,60.901401
UNC18061775,10,60.906713
UNC18061791,10,60.909009
UNC18061839,10,60.914998
UNC18061883,10,60.920854
UNC18061957,10,60.926362
UNC18062005,10,60.930447
UNC18062051,10,60.935647
UNC18062107,10,60.939568
UNC18062202,10,60.945737
UNC18062282,10,60.949585
UNC18062352,10,60.955412
UNC18062389,10,60.959135
UNC18062560,10,60.967441
UNC18063481,10,61.037016
JAX00290591,10,61.086524
JAX00018601,10,61.105062
JAX00018602,10,61.10532
UNC18064425,10,61.108737
JAX00290598,10,61.117252
JAX00195688,10,61.145393
backupJAX00290606,10,61.156993
JAX00018606,10,61.180096
UNC18065945,10,61.242078
UNC18066686,10,61.311146
JAX00290645,10,61.344331
UNC18067330,10,61.350368
UNC18068742,10,61.445262
backupJAX00018634,10,61.540556
JAX00290678,10,61.57016
UNC18070378,10,61.58168
UNC18071367,10,61.650967
UNC18072035,10,61.717593
UNC18072692,10,61.786421
backupJAX00290713,10,61.846545
UNC18074492,10,61.921737
UNC18075499,10,61.989394
JAX00290744,10,62.024248
UNC18076860,10,62.063049
UNC18077773,10,62.128923
backupJAX00290771,10,62.149077
UNC18078518,10,62.191531
JAX00195713,10,62.254893
UNC18079757,10,62.259221
UNC18080918,10,62.336448
UNC18081503,10,62.400052
UNC18082076,10,62.458663
JAX00290819,10,62.521202
UNC18082772,10,62.535836
